ticket_id_pk,pedido_id,cliente_id,nome_cliente,produto_id,nome_produto,categoria_problema,data_abertura,data_resolucao,status
1911,6742,2872,Patrícia Rodrigues,170,Equipamentos de Academia 170,atraso,2023-12-14,2023-12-23,resolvido
1912,9833,1454,Mariana Pinto,70,Utensílios 70,cobrança,2024-11-20,2024-11-28,resolvido
1912,9833,1454,Mariana Pinto,8,Notebooks 8,cobrança,2024-11-20,2024-11-28,resolvido
1912,9833,1454,Mariana Pinto,29,Camisetas 29,cobrança,2024-11-20,2024-11-28,resolvido
1913,6854,510,Sandra Neves,163,Acessórios 163,dúvida,2023-12-14,,escalado
1913,6854,510,Sandra Neves,93,Cosméticos 93,dúvida,2023-12-14,,escalado
1914,9651,2635,Nelson Lopes,112,Cafés 112,atraso,2024-04-15,,escalado
1915,10438,748,Leonardo Pinto,98,Perfumes 98,troca,2023-06-29,2023-07-02,resolvido
1915,10438,748,Leonardo Pinto,148,Fraldas 148,troca,2023-06-29,2023-07-02,resolvido
1915,10438,748,Leonardo Pinto,75,Tênis Esportivo 75,troca,2023-06-29,2023-07-02,resolvido
1915,10438,748,Leonardo Pinto,64,Quadros 64,troca,2023-06-29,2023-07-02,resolvido
1916,3879,2611,Gabriel Campos,129,Livros Técnicos 129,atraso,2023-12-01,2023-12-16,resolvido
1917,3724,706,Vera Cunha,34,Calças 34,troca,2023-03-21,2023-03-22,resolvido
1918,645,2754,Yara Teixeira,67,Vasos 67,defeito,2023-09-08,2023-09-10,resolvido
1918,645,2754,Yara Teixeira,165,Tapetes 165,defeito,2023-09-08,2023-09-10,resolvido
1919,5913,1626,Sérgio Santos,56,Luminárias 56,defeito,2024-10-17,2024-10-21,resolvido
1919,5913,1626,Sérgio Santos,94,Cosméticos 94,defeito,2024-10-17,2024-10-21,resolvido
1919,5913,1626,Sérgio Santos,10,Tablets 10,defeito,2024-10-17,2024-10-21,resolvido
1920,14875,435,Helena Silva,160,Cadeirinhas 160,defeito,2024-04-05,,aberto
1920,14875,435,Helena Silva,44,Acessórios 44,defeito,2024-04-05,,aberto
1920,14875,435,Helena Silva,9,Tablets 9,defeito,2024-04-05,,aberto
1920,14875,435,Helena Silva,46,Roupas Íntimas 46,defeito,2024-04-05,,aberto
1921,5494,2839,Sandra Ribeiro,27,Câmeras 27,defeito,2023-10-29,,aberto
1922,9214,80,Nelson Correia,12,Fones de Ouvido 12,atraso,2023-03-16,2023-03-24,resolvido
1923,1870,398,Zacarias Almeida,89,Natação 89,dúvida,2023-02-27,,aberto
1923,1870,398,Zacarias Almeida,65,Quadros 65,dúvida,2023-02-27,,aberto
1924,8870,2593,Guilherme Costa,27,Câmeras 27,defeito,2023-05-23,2023-05-24,resolvido
1924,8870,2593,Guilherme Costa,25,Câmeras 25,defeito,2023-05-23,2023-05-24,resolvido
1925,12867,1976,Patrícia Rocha,37,Vestidos 37,defeito,2024-03-08,2024-03-13,resolvido
1926,1935,1420,Juliana Teixeira,47,Roupas Íntimas 47,dúvida,2023-11-28,2023-11-30,resolvido
1926,1935,1420,Juliana Teixeira,15,Fones de Ouvido 15,dúvida,2023-11-28,2023-11-30,resolvido
1926,1935,1420,Juliana Teixeira,142,Material Escolar 142,dúvida,2023-11-28,2023-11-30,resolvido
1927,10248,1381,Yara Cardoso,125,Chocolates 125,troca,2024-12-21,,aberto
1927,10248,1381,Yara Cardoso,161,Câmeras 161,troca,2024-12-21,,aberto
1927,10248,1381,Yara Cardoso,160,Cadeirinhas 160,troca,2024-12-21,,aberto
1928,8418,2077,Olívia Campos,174,Smartphones 174,cobrança,2024-05-23,,escalado
1928,8418,2077,Olívia Campos,78,Tênis Esportivo 78,cobrança,2024-05-23,,escalado
1928,8418,2077,Olívia Campos,14,Fones de Ouvido 14,cobrança,2024-05-23,,escalado
1929,14416,1403,Eduardo Azevedo,160,Cadeirinhas 160,troca,2024-12-29,,escalado
1929,14416,1403,Eduardo Azevedo,109,Vitaminas 109,troca,2024-12-29,,escalado
1929,14416,1403,Eduardo Azevedo,125,Chocolates 125,troca,2024-12-29,,escalado
1930,8701,470,Daniela Castro,113,Cafés 113,atraso,2024-05-24,,escalado
1930,8701,470,Daniela Castro,114,Cafés 114,atraso,2024-05-24,,escalado
1931,12124,338,Thiago Gomes,178,Câmeras 178,troca,2023-12-23,2023-12-31,resolvido
1931,12124,338,Thiago Gomes,196,Calçados 196,troca,2023-12-23,2023-12-31,resolvido
1932,11716,2033,Diana Lopes,135,Agendas 135,atraso,2023-06-04,2023-06-18,resolvido
1932,11716,2033,Diana Lopes,149,Fraldas 149,atraso,2023-06-04,2023-06-18,resolvido
1932,11716,2033,Diana Lopes,73,Bicicletas 73,atraso,2023-06-04,2023-06-18,resolvido
1933,14920,1326,Renata Carvalho,200,Luminárias 200,troca,2023-04-01,2023-04-09,resolvido
1934,7732,647,Fernanda Castro,134,Literatura 134,defeito,2023-07-27,2023-07-28,resolvido
1935,3970,2099,Zélia Gomes,3,Notebooks 3,cobrança,2024-02-22,,aberto
1935,3970,2099,Zélia Gomes,45,Acessórios 45,cobrança,2024-02-22,,aberto
1936,12319,1020,Caio Martins,123,Vinhos 123,atraso,2024-08-26,2024-08-31,resolvido
1936,12319,1020,Caio Martins,138,Agendas 138,atraso,2024-08-26,2024-08-31,resolvido
1936,12319,1020,Caio Martins,127,Snacks Saudáveis 127,atraso,2024-08-26,2024-08-31,resolvido
1936,12319,1020,Caio Martins,159,Cadeirinhas 159,atraso,2024-08-26,2024-08-31,resolvido
1936,12319,1020,Caio Martins,44,Acessórios 44,atraso,2024-08-26,2024-08-31,resolvido
1937,4950,852,Igor Vieira,111,Vitaminas 111,defeito,2024-10-23,2024-10-29,resolvido
1937,4950,852,Igor Vieira,42,Acessórios 42,defeito,2024-10-23,2024-10-29,resolvido
1938,4564,2046,Patrícia Lima,144,Fraldas 144,defeito,2023-10-11,2023-10-16,resolvido
1938,4564,2046,Patrícia Lima,169,Quadros 169,defeito,2023-10-11,2023-10-16,resolvido
1938,4564,2046,Patrícia Lima,106,Vitaminas 106,defeito,2023-10-11,2023-10-16,resolvido
1939,11478,570,Gabriel Neves,130,Literatura 130,cobrança,2023-04-23,2023-04-24,resolvido
1939,11478,570,Gabriel Neves,160,Cadeirinhas 160,cobrança,2023-04-23,2023-04-24,resolvido
1939,11478,570,Gabriel Neves,189,Vinhos 189,cobrança,2023-04-23,2023-04-24,resolvido
1940,10492,1226,Sandra Almeida,195,Acessórios 195,dúvida,2023-11-24,2023-11-30,resolvido
1940,10492,1226,Sandra Almeida,134,Literatura 134,dúvida,2023-11-24,2023-11-30,resolvido
1941,10509,1759,Fernanda Campos,49,Móveis 49,troca,2024-07-11,,aberto
1941,10509,1759,Fernanda Campos,24,Câmeras 24,troca,2024-07-11,,aberto
1942,7220,1011,Flávia Cavalcanti,90,Natação 90,troca,2023-12-10,2023-12-13,resolvido
1943,13305,2858,Paulo Nascimento,67,Vasos 67,atraso,2023-11-24,2023-11-29,resolvido
1944,7569,736,Olívia Rodrigues,156,Roupas Infantis 156,troca,2024-10-02,,aberto
1944,7569,736,Olívia Rodrigues,155,Roupas Infantis 155,troca,2024-10-02,,aberto
1945,3053,2461,Igor Neves,121,Vinhos 121,defeito,2024-09-17,2024-09-22,resolvido
1945,3053,2461,Igor Neves,9,Tablets 9,defeito,2024-09-17,2024-09-22,resolvido
1946,11118,537,Juliana Rocha,48,Roupas Íntimas 48,troca,2023-12-14,,escalado
1946,11118,537,Juliana Rocha,100,Cuidados com a Pele 100,troca,2023-12-14,,escalado
1946,11118,537,Juliana Rocha,107,Vitaminas 107,troca,2023-12-14,,escalado
1946,11118,537,Juliana Rocha,137,Agendas 137,troca,2023-12-14,,escalado
1946,11118,537,Juliana Rocha,34,Calças 34,troca,2023-12-14,,escalado
1946,11118,537,Juliana Rocha,119,Chás 119,troca,2023-12-14,,escalado
1947,14308,2734,Ana Souza,192,Agendas 192,defeito,2023-12-09,,aberto
1947,14308,2734,Ana Souza,92,Cosméticos 92,defeito,2023-12-09,,aberto
1947,14308,2734,Ana Souza,42,Acessórios 42,defeito,2023-12-09,,aberto
1948,14225,269,Patrícia Costa,78,Tênis Esportivo 78,defeito,2023-03-24,2023-04-01,resolvido
1948,14225,269,Patrícia Costa,99,Perfumes 99,defeito,2023-03-24,2023-04-01,resolvido
1949,3999,2196,Paulo Lima,84,Equipamentos de Academia 84,troca,2023-11-21,,escalado
1950,6249,1807,Renata Cunha,54,Luminárias 54,cobrança,2023-02-10,2023-02-14,resolvido
1950,6249,1807,Renata Cunha,82,Equipamentos de Academia 82,cobrança,2023-02-10,2023-02-14,resolvido
1950,6249,1807,Renata Cunha,61,Tapetes 61,cobrança,2023-02-10,2023-02-14,resolvido
1950,6249,1807,Renata Cunha,119,Chás 119,cobrança,2023-02-10,2023-02-14,resolvido
1951,11826,2580,Caio Nascimento,106,Vitaminas 106,troca,2023-08-10,2023-08-17,resolvido
1951,11826,2580,Caio Nascimento,79,Tênis Esportivo 79,troca,2023-08-10,2023-08-17,resolvido
1952,484,299,Wanessa Vieira,106,Vitaminas 106,atraso,2023-11-29,2023-12-05,resolvido
1952,484,299,Wanessa Vieira,33,Calças 33,atraso,2023-11-29,2023-12-05,resolvido
1952,484,299,Wanessa Vieira,69,Utensílios 69,atraso,2023-11-29,2023-12-05,resolvido
1952,484,299,Wanessa Vieira,165,Tapetes 165,atraso,2023-11-29,2023-12-05,resolvido
1952,484,299,Wanessa Vieira,156,Roupas Infantis 156,atraso,2023-11-29,2023-12-05,resolvido
1952,484,299,Wanessa Vieira,146,Fraldas 146,atraso,2023-11-29,2023-12-05,resolvido
1953,2793,896,Guilherme Ferreira,197,Literatura 197,dúvida,2024-10-08,,aberto
1953,2793,896,Guilherme Ferreira,57,Luminárias 57,dúvida,2024-10-08,,aberto
1954,5742,332,Eduardo Martins,86,Camping 86,atraso,2024-05-20,,aberto
1954,5742,332,Eduardo Martins,58,Luminárias 58,atraso,2024-05-20,,aberto
1955,11568,1107,Igor Vieira,172,Notebooks 172,troca,2024-10-02,2024-10-10,resolvido
1955,11568,1107,Igor Vieira,139,Material Escolar 139,troca,2024-10-02,2024-10-10,resolvido
1955,11568,1107,Igor Vieira,17,Smart TVs 17,troca,2024-10-02,2024-10-10,resolvido
1956,1331,2376,Igor Almeida,96,Cosméticos 96,defeito,2023-03-14,2023-03-23,resolvido
1957,3517,2261,Gabriel Azevedo,92,Cosméticos 92,cobrança,2023-11-18,2023-11-26,resolvido
1957,3517,2261,Gabriel Azevedo,159,Cadeirinhas 159,cobrança,2023-11-18,2023-11-26,resolvido
1957,3517,2261,Gabriel Azevedo,132,Literatura 132,cobrança,2023-11-18,2023-11-26,resolvido
1957,3517,2261,Gabriel Azevedo,161,Câmeras 161,cobrança,2023-11-18,2023-11-26,resolvido
1957,3517,2261,Gabriel Azevedo,188,Vitaminas 188,cobrança,2023-11-18,2023-11-26,resolvido
1958,6779,1104,Sandra Campos,80,Equipamentos de Academia 80,troca,2024-11-12,2024-11-22,resolvido
1958,6779,1104,Sandra Campos,21,Smart TVs 21,troca,2024-11-12,2024-11-22,resolvido
1959,7864,1554,Amanda Martins,42,Acessórios 42,cobrança,2023-12-11,2023-12-20,resolvido
1959,7864,1554,Amanda Martins,148,Fraldas 148,cobrança,2023-12-11,2023-12-20,resolvido
1959,7864,1554,Amanda Martins,140,Material Escolar 140,cobrança,2023-12-11,2023-12-20,resolvido
1960,10474,2267,Fernanda Ferreira,58,Luminárias 58,dúvida,2023-12-15,2023-12-17,resolvido
1961,13110,624,Ursula Cunha,79,Tênis Esportivo 79,troca,2023-05-28,2023-06-01,resolvido
1961,13110,624,Ursula Cunha,189,Vinhos 189,troca,2023-05-28,2023-06-01,resolvido
1961,13110,624,Ursula Cunha,177,Brinquedos 177,troca,2023-05-28,2023-06-01,resolvido
1961,13110,624,Ursula Cunha,161,Câmeras 161,troca,2023-05-28,2023-06-01,resolvido
1961,13110,624,Ursula Cunha,39,Calçados 39,troca,2023-05-28,2023-06-01,resolvido
1961,13110,624,Ursula Cunha,73,Bicicletas 73,troca,2023-05-28,2023-06-01,resolvido
1962,696,2462,Leonardo Ferreira,16,Fones de Ouvido 16,dúvida,2024-07-04,,aberto
1963,11120,2329,Sandra Lopes,28,Camisetas 28,defeito,2023-12-10,,aberto
1964,2539,2450,Caio Alves,24,Câmeras 24,troca,2024-05-14,,aberto
1964,2539,2450,Caio Alves,45,Acessórios 45,troca,2024-05-14,,aberto
1965,1997,1248,Elton Moreira,38,Vestidos 38,troca,2023-05-16,2023-05-24,resolvido
1966,10039,2401,Xênia Andrade,85,Camping 85,dúvida,2023-11-15,2023-11-25,resolvido
1966,10039,2401,Xênia Andrade,158,Cadeirinhas 158,dúvida,2023-11-15,2023-11-25,resolvido
1966,10039,2401,Xênia Andrade,37,Vestidos 37,dúvida,2023-11-15,2023-11-25,resolvido
1967,12862,1537,Patrícia Correia,17,Smart TVs 17,defeito,2024-12-31,,escalado
1968,14304,179,Xênia Souza,149,Fraldas 149,cobrança,2023-11-21,2023-12-01,resolvido
1968,14304,179,Xênia Souza,145,Fraldas 145,cobrança,2023-11-21,2023-12-01,resolvido
1968,14304,179,Xênia Souza,21,Smart TVs 21,cobrança,2023-11-21,2023-12-01,resolvido
1969,4237,1020,Caio Martins,92,Cosméticos 92,atraso,2023-07-22,,aberto
1969,4237,1020,Caio Martins,113,Cafés 113,atraso,2023-07-22,,aberto
1970,10517,1488,Kleber Martins,194,Suplementos 194,troca,2023-02-10,2023-02-16,resolvido
1970,10517,1488,Kleber Martins,14,Fones de Ouvido 14,troca,2023-02-10,2023-02-16,resolvido
1971,13189,1099,Bruno Pereira,117,Chás 117,troca,2024-01-05,,aberto
1971,13189,1099,Bruno Pereira,22,Smart TVs 22,troca,2024-01-05,,aberto
1971,13189,1099,Bruno Pereira,34,Calças 34,troca,2024-01-05,,aberto
1972,8451,167,Igor Silva,3,Notebooks 3,atraso,2023-03-16,2023-04-05,resolvido
1972,8451,167,Igor Silva,28,Camisetas 28,atraso,2023-03-16,2023-04-05,resolvido
1972,8451,167,Igor Silva,189,Vinhos 189,atraso,2023-03-16,2023-04-05,resolvido
1972,8451,167,Igor Silva,90,Natação 90,atraso,2023-03-16,2023-04-05,resolvido
1972,8451,167,Igor Silva,196,Calçados 196,atraso,2023-03-16,2023-04-05,resolvido
1972,8451,167,Igor Silva,26,Câmeras 26,atraso,2023-03-16,2023-04-05,resolvido
1973,11374,1168,Nelson Pinto,158,Cadeirinhas 158,defeito,2023-02-11,2023-02-18,resolvido
1974,6340,1388,Olívia Silva,127,Snacks Saudáveis 127,troca,2024-01-02,2024-01-08,resolvido
1975,9304,664,Amanda Nascimento,147,Fraldas 147,cobrança,2023-08-31,2023-09-10,resolvido
1975,9304,664,Amanda Nascimento,62,Quadros 62,cobrança,2023-08-31,2023-09-10,resolvido
1976,12952,261,Kleber Figueiredo,107,Vitaminas 107,defeito,2023-05-26,,aberto
1976,12952,261,Kleber Figueiredo,159,Cadeirinhas 159,defeito,2023-05-26,,aberto
1976,12952,261,Kleber Figueiredo,143,Material Escolar 143,defeito,2023-05-26,,aberto
1976,12952,261,Kleber Figueiredo,113,Cafés 113,defeito,2023-05-26,,aberto
1976,12952,261,Kleber Figueiredo,71,Utensílios 71,defeito,2023-05-26,,aberto
1977,1886,1021,Daniela Barbosa,164,Camisetas 164,cobrança,2023-12-09,2023-12-15,resolvido
1977,1886,1021,Daniela Barbosa,142,Material Escolar 142,cobrança,2023-12-09,2023-12-15,resolvido
1977,1886,1021,Daniela Barbosa,184,Luminárias 184,cobrança,2023-12-09,2023-12-15,resolvido
1978,9940,1618,Fernanda Duarte,36,Calças 36,defeito,2024-07-01,2024-07-10,resolvido
1978,9940,1618,Fernanda Duarte,17,Smart TVs 17,defeito,2024-07-01,2024-07-10,resolvido
1978,9940,1618,Fernanda Duarte,101,Cuidados com a Pele 101,defeito,2024-07-01,2024-07-10,resolvido
1978,9940,1618,Fernanda Duarte,6,Notebooks 6,defeito,2024-07-01,2024-07-10,resolvido
1979,3659,2365,Kleber Castro,135,Agendas 135,troca,2023-01-30,2023-02-01,resolvido
1980,2186,1310,Bruno Andrade,103,Cuidados com a Pele 103,dúvida,2023-10-22,2023-10-27,resolvido
1980,2186,1310,Bruno Andrade,129,Livros Técnicos 129,dúvida,2023-10-22,2023-10-27,resolvido
1981,2221,2671,Daniela Silva,127,Snacks Saudáveis 127,atraso,2024-12-01,,aberto
1982,13105,1715,Leonardo Lopes,100,Cuidados com a Pele 100,atraso,2024-08-05,,aberto
1982,13105,1715,Leonardo Lopes,169,Quadros 169,atraso,2024-08-05,,aberto
1982,13105,1715,Leonardo Lopes,108,Vitaminas 108,atraso,2024-08-05,,aberto
1983,14793,2375,Wanessa Cavalcanti,11,Fones de Ouvido 11,cobrança,2023-11-22,2023-11-29,resolvido
1983,14793,2375,Wanessa Cavalcanti,126,Snacks Saudáveis 126,cobrança,2023-11-22,2023-11-29,resolvido
1984,9892,262,Bruno Ferreira,84,Equipamentos de Academia 84,dúvida,2023-11-13,,escalado
1984,9892,262,Bruno Ferreira,86,Camping 86,dúvida,2023-11-13,,escalado
1985,8557,1368,Leonardo Cunha,9,Tablets 9,defeito,2023-12-03,,escalado
1985,8557,1368,Leonardo Cunha,6,Notebooks 6,defeito,2023-12-03,,escalado
1986,3946,82,Zacarias Moreira,132,Literatura 132,troca,2024-06-10,,aberto
1987,10698,1836,Bruno Carvalho,5,Notebooks 5,atraso,2023-12-19,,escalado
1987,10698,1836,Bruno Carvalho,10,Tablets 10,atraso,2023-12-19,,escalado
1987,10698,1836,Bruno Carvalho,58,Luminárias 58,atraso,2023-12-19,,escalado
1987,10698,1836,Bruno Carvalho,131,Literatura 131,atraso,2023-12-19,,escalado
1987,10698,1836,Bruno Carvalho,33,Calças 33,atraso,2023-12-19,,escalado
1987,10698,1836,Bruno Carvalho,168,Luminárias 168,atraso,2023-12-19,,escalado
1988,1235,2786,Vinicius Correia,50,Móveis 50,defeito,2023-04-07,,aberto
1989,3847,1838,Patrícia Freitas,140,Material Escolar 140,atraso,2024-01-14,2024-01-28,resolvido
1989,3847,1838,Patrícia Freitas,37,Vestidos 37,atraso,2024-01-14,2024-01-28,resolvido
1989,3847,1838,Patrícia Freitas,20,Smart TVs 20,atraso,2024-01-14,2024-01-28,resolvido
1989,3847,1838,Patrícia Freitas,188,Vitaminas 188,atraso,2024-01-14,2024-01-28,resolvido
1989,3847,1838,Patrícia Freitas,29,Camisetas 29,atraso,2024-01-14,2024-01-28,resolvido
1989,3847,1838,Patrícia Freitas,98,Perfumes 98,atraso,2024-01-14,2024-01-28,resolvido
1990,2656,542,Otávio Nascimento,18,Smart TVs 18,cobrança,2024-10-19,2024-10-27,resolvido
1991,6071,233,Igor Oliveira,124,Chocolates 124,cobrança,2024-03-06,,escalado
1991,6071,233,Igor Oliveira,3,Notebooks 3,cobrança,2024-03-06,,escalado
1991,6071,233,Igor Oliveira,137,Agendas 137,cobrança,2024-03-06,,escalado
1992,12056,1469,Carlos Moreira,65,Quadros 65,dúvida,2024-08-04,2024-08-07,resolvido
1993,6352,243,Sandra Souza,133,Literatura 133,defeito,2024-12-15,2024-12-21,resolvido
1993,6352,243,Sandra Souza,46,Roupas Íntimas 46,defeito,2024-12-15,2024-12-21,resolvido
1994,1441,475,Olívia Almeida,62,Quadros 62,dúvida,2023-03-11,,aberto
1995,617,1806,Joana Neves,54,Luminárias 54,defeito,2023-12-11,,aberto
1995,617,1806,Joana Neves,126,Snacks Saudáveis 126,defeito,2023-12-11,,aberto
1995,617,1806,Joana Neves,111,Vitaminas 111,defeito,2023-12-11,,aberto
1995,617,1806,Joana Neves,138,Agendas 138,defeito,2023-12-11,,aberto
1996,13984,1095,Elton Neves,41,Acessórios 41,cobrança,2024-09-08,,aberto
1996,13984,1095,Elton Neves,92,Cosméticos 92,cobrança,2024-09-08,,aberto
1997,11629,1186,Yasmin Almeida,114,Cafés 114,defeito,2024-08-31,,aberto
1997,11629,1186,Yasmin Almeida,141,Material Escolar 141,defeito,2024-08-31,,aberto
1997,11629,1186,Yasmin Almeida,85,Camping 85,defeito,2024-08-31,,aberto
1997,11629,1186,Yasmin Almeida,86,Camping 86,defeito,2024-08-31,,aberto
1997,11629,1186,Yasmin Almeida,49,Móveis 49,defeito,2024-08-31,,aberto
1997,11629,1186,Yasmin Almeida,131,Literatura 131,defeito,2024-08-31,,aberto
1998,3188,523,Olívia Silva,135,Agendas 135,atraso,2024-01-16,,aberto
1998,3188,523,Olívia Silva,36,Calças 36,atraso,2024-01-16,,aberto
1999,3916,555,Rafael Almeida,46,Roupas Íntimas 46,dúvida,2024-10-08,,aberto
1999,3916,555,Rafael Almeida,175,Calçados 175,dúvida,2024-10-08,,aberto
2000,5400,1533,Zélia Vieira,186,Quadros 186,troca,2023-09-03,,aberto
2000,5400,1533,Zélia Vieira,13,Fones de Ouvido 13,troca,2023-09-03,,aberto
2000,5400,1533,Zélia Vieira,144,Fraldas 144,troca,2023-09-03,,aberto
2000,5400,1533,Zélia Vieira,102,Cuidados com a Pele 102,troca,2023-09-03,,aberto
2000,5400,1533,Zélia Vieira,122,Vinhos 122,troca,2023-09-03,,aberto
2001,6440,2171,Otávio Teixeira,88,Camping 88,troca,2024-08-15,2024-08-19,resolvido
2001,6440,2171,Otávio Teixeira,43,Acessórios 43,troca,2024-08-15,2024-08-19,resolvido
2002,4993,126,Leonardo Silva,3,Notebooks 3,defeito,2023-04-19,,aberto
2003,6115,1128,Vera Nascimento,14,Fones de Ouvido 14,dúvida,2023-07-06,,escalado
2003,6115,1128,Vera Nascimento,13,Fones de Ouvido 13,dúvida,2023-07-06,,escalado
2004,12185,1055,Ana Araújo,152,Roupas Infantis 152,troca,2024-10-19,,escalado
2005,8273,563,Sérgio Rocha,115,Chás 115,troca,2024-06-16,2024-06-20,resolvido
2005,8273,563,Sérgio Rocha,84,Equipamentos de Academia 84,troca,2024-06-16,2024-06-20,resolvido
2005,8273,563,Sérgio Rocha,176,Fones de Ouvido 176,troca,2024-06-16,2024-06-20,resolvido
2006,11530,1764,Letícia Silva,145,Fraldas 145,cobrança,2023-06-02,,aberto
2006,11530,1764,Letícia Silva,97,Perfumes 97,cobrança,2023-06-02,,aberto
2006,11530,1764,Letícia Silva,185,Smart TVs 185,cobrança,2023-06-02,,aberto
2007,5033,780,Letícia Rocha,6,Notebooks 6,dúvida,2023-07-26,2023-08-03,resolvido
2008,10161,1321,Ursula Souza,51,Móveis 51,defeito,2024-04-06,2024-04-14,resolvido
2008,10161,1321,Ursula Souza,18,Smart TVs 18,defeito,2024-04-06,2024-04-14,resolvido
2008,10161,1321,Ursula Souza,30,Camisetas 30,defeito,2024-04-06,2024-04-14,resolvido
2008,10161,1321,Ursula Souza,170,Equipamentos de Academia 170,defeito,2024-04-06,2024-04-14,resolvido
2008,10161,1321,Ursula Souza,8,Notebooks 8,defeito,2024-04-06,2024-04-14,resolvido
2009,10618,2054,Bruno Duarte,27,Câmeras 27,cobrança,2023-02-25,2023-03-07,resolvido
2010,8053,425,Patrícia Cavalcanti,47,Roupas Íntimas 47,atraso,2023-09-06,2023-09-13,resolvido
2010,8053,425,Patrícia Cavalcanti,161,Câmeras 161,atraso,2023-09-06,2023-09-13,resolvido
2010,8053,425,Patrícia Cavalcanti,112,Cafés 112,atraso,2023-09-06,2023-09-13,resolvido
2010,8053,425,Patrícia Cavalcanti,56,Luminárias 56,atraso,2023-09-06,2023-09-13,resolvido
2011,7294,2067,Patrícia Rodrigues,142,Material Escolar 142,cobrança,2023-05-15,,aberto
2011,7294,2067,Patrícia Rodrigues,172,Notebooks 172,cobrança,2023-05-15,,aberto
2011,7294,2067,Patrícia Rodrigues,158,Cadeirinhas 158,cobrança,2023-05-15,,aberto
2011,7294,2067,Patrícia Rodrigues,101,Cuidados com a Pele 101,cobrança,2023-05-15,,aberto
2012,10645,512,Bruno Dias,40,Calçados 40,atraso,2023-08-10,,aberto
2013,9281,2280,Xavier Rodrigues,94,Cosméticos 94,defeito,2024-03-28,2024-03-31,resolvido
2013,9281,2280,Xavier Rodrigues,6,Notebooks 6,defeito,2024-03-28,2024-03-31,resolvido
2013,9281,2280,Xavier Rodrigues,153,Roupas Infantis 153,defeito,2024-03-28,2024-03-31,resolvido
2013,9281,2280,Xavier Rodrigues,78,Tênis Esportivo 78,defeito,2024-03-28,2024-03-31,resolvido
2014,5072,1491,Ana Gomes,60,Tapetes 60,cobrança,2023-03-14,2023-03-23,resolvido
2015,76,1809,Juliana Esteves,29,Camisetas 29,atraso,2023-12-12,2023-12-30,resolvido
2015,76,1809,Juliana Esteves,184,Luminárias 184,atraso,2023-12-12,2023-12-30,resolvido
2015,76,1809,Juliana Esteves,125,Chocolates 125,atraso,2023-12-12,2023-12-30,resolvido
2016,10490,1685,Otávio Barbosa,94,Cosméticos 94,atraso,2024-02-20,,escalado
2016,10490,1685,Otávio Barbosa,73,Bicicletas 73,atraso,2024-02-20,,escalado
